"school","course","class","gender","ethnic","major","grands","parents","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","old_must","mult","div","frac","log_exp","chem"
"TAMU",86.7,"FR","1","White","stem","N","Y","87",1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,12,1,10,3,1,3,3,2
"TAMU",82.1,"FR","0","Mixed","med","Y","Y","78",0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,12,1,10,1,1,3,5,2
"TAMU",87.9,"FR","0","White","stem","Y","Y","87",1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,12,1,10,2,3,1,3,3
"TAMU",50.4,"FR","0","Mixed","other","Y","Y","78",1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,12,0,9,2,3,4,1,2
"TAMU",67.6,"FR","1","White","stem","Other","Y","78",1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,12,0,10,3,3,2,1,3
"TAMU",77.2,"JR","0","Hisp","stem","N","N","78",1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,12,1,10,3,2,2,3,2
"TAMU",72.9,"SO","1","Hisp","med","N","N","87",0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,11,2,1,3,3,3
"TAMU",59.8,"FR","0","Hisp","med","N","N","87",1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,12,0,9,3,3,3,2,1
"TAMU",75.3,"SO","0","White","med","Y","Y","78",1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,12,1,8,2,2,3,3,2
"TAMU",89.9,"JR","0","White","other","Y","Y","78",0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,12,1,10,2,2,2,3,3
"TAMU",78.5,"FR","0","White","stem","Y","Y","78",1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,12,1,11,2,1,3,4,2
"TAMU",69.9,"SO","1","Hisp","med","N","N","78",1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,12,0,11,2,3,2,3,2
"TAMU",95.1,"FR","0","White","stem","Y","Y","78",0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,12,1,12,2,2,2,4,2
"TAMU",94.8,"FR","0","White","stem","Other","Other","87",1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,12,1,9,3,2,4,1,2
"TAMU",64,"FR","1","Mixed","stem","Y","Y","87",1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,12,0,10,3,1,4,3,1
"TAMU",84.4,"FR","1","White","med","Y","Y","78",1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,12,1,10,3,2,2,3,2
"TAMU",86.4,"FR","0","White","stem","N","Y","78",0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,12,1,10,2,2,3,3,2
"TAMU",85.2,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,12,1,10,3,2,3,2,2
"TAMU",82.3,"FR","1","Hisp","med","N","N","87",0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,12,1,9,1,2,4,3,2
"TAMU",84.5,"FR","1","White","med","N","Y","87",0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,12,1,9,2,2,4,1,3
"TAMU",84.7,"FR","0","White","med","Y","Y","87",0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,8,1,3,4,1,3
"TAMU",86.1,"FR","0","White","med","Y","Y","78",1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,12,1,11,3,0,3,3,3
"TAMU",79.1,"FR","0","White","med","Other","Y","87",0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,12,1,11,1,3,2,3,3
"TAMU",86.7,"FR","1","White","med","N","Y","78",0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,12,1,11,2,2,1,4,3
"TAMU",73.3,"FR","0","White","stem","Y","N","87",1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,12,1,11,2,2,2,3,3
"TAMU",95,"FR","1","White","med","Y","Y","78",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,11,3,1,3,3,2
"TAMU",85.6,"FR","0","White","med","Other","Y","78",0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,12,1,11,2,3,3,2,2
"TAMU",47.4,"FR","0","White","med","Y","Y","87",1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,12,0,10,3,2,3,4,0
"TAMU",91.6,"SO","0","White","stem","Y","Y","78",1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,12,1,10,3,3,1,2,3
"TAMU",77.4,"FR","0","Hisp","med","N","N","87",1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,12,1,9,3,2,4,1,2
"TAMU",69.2,"FR","0","White","med","Y","Y","87",1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,12,0,10,2,3,3,2,2
"TAMU",92.2,"FR","0","Mixed","other","Other","N","87",0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,12,1,9,1,2,4,2,3
"TAMU",90.6,"FR","1","White","med","N","Y","87",1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,12,1,10,3,2,3,2,2
"TAMU",91.6,"FR","1","White","stem","Y","Y","78",0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,12,1,9,1,1,4,3,3
"TAMU",88.1,"FR","0","White","dual","N","N","78",0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,12,1,9,1,2,4,2,3
"TAMU",81.8,"FR","0","White","med","Y","Y","87",1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,12,1,12,3,3,2,2,2
"TSU",73.6,"FR","0","White","stem","Y","Y","87",1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,12,1,10,3,2,3,2,2
"UNT",89.8,"FR","1","Asian","stem","N","Y","78",1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,10,3,2,3,2,2
"UNT",37.6,"SO","1","White","stem","Y","N","78",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,12,0,9,3,3,3,1,2
"UNT",94.4,"FR","1","Hisp","stem","N","N","78",1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12,1,11,2,3,1,4,2
"UNT",70.8,"SO","1","White","stem","Other","Y","87",1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12,1,9,3,2,3,1,3
"UNT",81.7,"FR","1","Black","stem","N","N","78",0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,11,1,2,3,3,3
"UNT",82.2,"SO","1","White","stem","N","Y","87",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12,1,9,2,3,3,4,0
"UNT",80.8,"FR","0","Mixed","stem","N","Y","78",0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,12,1,9,2,4,1,4,1
"UNT",77.6,"SO","0","Mixed","stem","N","Y","78",1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,12,1,10,3,2,2,2,3
"UNT",74.2,"FR","1","Hisp","stem","N","N","78",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12,1,10,3,4,2,2,1
"UNT",95.1,"FR","0","White","stem","N","N","78",1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,9,2,2,4,1,3
"UNT",95.3,"FR","1","Asian","stem","Other","N","87",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12,1,10,3,5,0,3,1
"UTXW",87.5,"FR","0","Black","med","N","N","78",1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,12,1,9,3,3,2,2,2
"UTXW",96.9,"FR","0","Hisp","med","N","N","87",1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12,1,10,3,1,3,3,2
"UTXW",73.9,"FR","0","Hisp","other","N","Y","87",0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12,1,9,0,4,3,2,3
"UTXW",84.7,"FR","0","Other","med","Other","Y","78",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12,1,9,3,2,3,4,0
"UTXW",80.8,"FR","0","Hisp","med","N","N","87",1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12,1,10,2,2,4,2,2
"UTXW",81.6,"FR","0","Hisp","med","N","N","78",1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12,1,9,2,3,1,3,3
"UTXW",93.4,"FR","0","Hisp","med","Other","Y","87",1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12,1,11,3,1,3,2,3
"UTXW",94.1,"FR","0","Hisp","med","N","Y","87",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12,1,10,3,3,3,1,2
"UTXW",90.4,"FR","0","Hisp","med","N","N","78",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12,1,9,1,3,3,3,2
"UTXW",84.9,"FR","1","Hisp","stem","N","N","87",0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,1,9,1,4,1,3,3
"UTXW",92.7,"FR","1","Hisp","other","N","N","87",1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,9,3,2,2,3,2
"UTXW",94.4,"FR","1","Other","other","N","N","78",0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,1,8,0,3,4,3,2
"UTXW",63.2,"SO","1","Hisp","other","N","N","87",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,0,9,3,3,2,1,3
"UTXW",101.4,"FR","1","White","med","Y","Y","87",0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12,1,9,1,3,3,3,2
"UTXW",72,"FR","1","Hisp","stem","N","N","87",1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,12,1,9,3,2,3,1,3
"UTXW",82.4,"FR","1","Hisp","stem","N","N","87",0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,8,2,2,4,1,3
"UTXW",96.8,"FR","0","Asian","med","N","Y","78",1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,12,1,11,3,2,2,2,3
"UTXW",91.3,"FR","0","White","stem","N","N","78",1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,12,1,9,2,3,2,3,2
"UTXW",74,"FR","1","White","med","Y","Y","78",0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,12,1,9,2,1,4,3,2
"UTXW",83.5,"FR","1","Hisp","med","Other","N","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,12,1,10,3,2,3,1,3
"UTXW",76,"FR","0","Hisp","med","N","N","87",1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,12,1,9,3,2,3,1,3
"UTXW",70.9,"FR","0","Black","med","N","N","87",1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,12,1,10,2,1,4,3,2
"ACUP",85.7,"FR","0","White","med","N","Y","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,13,1,11,3,2,3,2,3
"ACUP",92.7,"FR","0","White","med","Y","Y","87",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,13,1,11,3,3,3,2,2
"ACUP",91.5,"FR","0","White","med","Y","Y","78",1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,13,1,10,3,4,3,1,2
"ACUP",63.6,"FR","1","Hisp","med","N","N","78",1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,0,9,1,4,4,1,3
"ACUP",77.5,"FR","0","White","med","Y","Y","87",1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,13,1,10,3,3,3,3,1
"ACUP",72.4,"SO","1","White","other","N","N","78",0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,13,1,10,2,4,2,3,2
"ACUP",83.4,"FR","1","White","stem","Other","Y","78",1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,13,1,10,3,2,2,4,2
"ACUP",93.1,"FR","1","White","med","Y","Y","78",0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,13,1,10,2,1,4,4,2
"TAMSA",72,"PB","1","Mixed","med","N","Y","78",0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,13,1,11,2,3,3,3,2
"TAMU",79.1,"FR","1","White","stem","N","N","87",1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,13,1,10,2,2,4,3,2
"TAMU",81,"FR","0","Asian","med","N","Y","87",1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,10,3,2,3,2,3
"TAMU",83.1,"FR","1","Hisp","med","Y","Y","78",0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13,1,11,2,2,3,3,3
"TAMU",77.1,"FR","0","White","med","Y","Y","78",0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,13,1,9,1,4,3,2,3
"TAMU",93,"FR","0","Mixed","med","N","Y","78",1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,13,1,12,3,2,3,2,3
"TAMU",72,"JR","0","Asian","stem","N","N","78",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,13,1,10,1,2,4,3,3
"TAMU",77.8,"FR","0","Mixed","med","Y","Y","87",1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,13,1,11,3,3,3,2,2
"TAMU",94.2,"SO","1","White","med","N","Y","78",1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,13,1,11,2,2,3,3,3
"TAMU",95.5,"FR","1","White","med","Y","Y","87",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,13,1,11,3,3,2,2,3
"TAMU",72.3,"FR","1","White","other","Y","Y","87",0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13,1,10,2,3,3,2,3
"TAMU",88.1,"SO","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,13,1,11,3,3,3,1,3
"TAMU",90.4,"FR","1","White","stem","Y","Y","78",1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,13,1,11,2,2,4,2,3
"TAMU",95.7,"FR","-1","White","med","N","N","78",1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13,1,10,3,3,2,3,2
"TAMU",78.6,"FR","0","White","med","N","Y","87",1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,13,1,10,3,3,3,3,1
"TAMU",86.4,"FR","0","Asian","med","N","Y","78",1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,13,1,9,3,3,4,1,2
"TAMU",87.5,"FR","1","Hisp","stem","Other","Y","78",1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,9,3,2,4,1,3
"TAMU",87.1,"FR","1","White","stem","N","Y","87",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,10,3,3,3,1,3
"TAMU",78.5,"SO","1","Hisp","stem","N","N","78",0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,10,2,3,4,1,3
"TAMU",89.5,"FR","1","White","med","Y","Y","87",0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,13,1,10,2,3,4,2,2
"TAMU",93.1,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,13,1,11,3,2,2,3,3
"TAMU",68.3,"FR","0","Asian","stem","N","N","78",1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,13,0,12,3,1,2,4,3
"TAMU",93.3,"FR","0","White","med","Y","Y","78",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,13,1,11,3,4,3,0,3
"TAMU",82.9,"FR","0","Hisp","stem","N","Y","78",0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,13,1,10,2,3,2,5,1
"TAMU",92.4,"SO","0","Hisp","med","N","Y","78",1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,13,1,11,3,4,1,3,2
"TAMU",92.1,"FR","0","White","med","Other","Y","87",1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,13,1,9,2,3,4,3,1
"TAMU",88,"FR","1","White","stem","Other","Y","78",1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,13,1,11,3,3,2,2,3
"TAMU",96.5,"FR","1","White","stem","N","Y","87",1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,13,1,10,1,2,3,4,3
"TAMU",89.5,"FR","0","White","stem","Y","Y","87",1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,13,1,10,3,3,1,3,3
"TAMU",84.6,"FR","0","White","stem","Y","Y","87",0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,13,1,10,1,3,4,3,2
"TAMU",75,"JR","0","White","other","Y","Y","87",0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,13,1,9,2,2,4,2,3
"TAMU",91.3,"FR","0","White","stem","N","Y","78",1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,13,1,11,3,3,2,3,2
"TAMU",82,"FR","1","Mixed","med","N","N","78",1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,13,1,11,3,2,3,3,2
"TAMU",83.8,"FR","0","White","other","Y","Y","78",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,13,1,11,3,2,4,1,3
"UNT",90.3,"FR","1","Black","stem","Other","Y","78",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,10,3,3,3,1,3
"UNT",88.3,"SO","1","Black","med","Y","Y","78",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,10,3,3,3,1,3
"UNT",85.8,"SO","1","Hisp","stem","N","N","78",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13,1,11,2,3,3,4,1
"UNT",89.6,"FR","1","Hisp","stem","Y","Y","87",0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13,1,9,2,2,3,5,1
"UNT",87.6,"SO","0","White","dual","Other","Y","87",1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,9,3,2,4,1,3
"UNT",95.6,"FR","0","White","stem","Y","Y","87",0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,1,9,2,3,4,1,3
"UNT",69,"FR","1","Hisp","stem","N","N","87",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13,0,11,3,3,3,2,2
"UNT",83.1,"SO","1","White","stem","Y","N","87",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13,1,9,3,4,4,0,2
"UNT",96.8,"SO","0","Asian","stem","N","Y","78",1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13,1,10,2,2,3,4,2
"UTXW",85,"FR","1","Asian","med","N","N","78",1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,12,3,2,3,2,3
"UTXW",81.3,"FR","0","Asian","med","N","N","87",1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13,1,11,3,1,2,4,3
"UTXW",80.6,"FR","1","Mixed","stem","Y","Y","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,10,2,3,4,3,1
"UTXW",78.6,"FR","1","Black","med","N","Y","87",1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13,1,10,3,2,3,2,3
"UTXW",96.2,"FR","0","Mixed","other","Y","Y","87",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,10,3,3,3,1,3
"UTXW",81,"FR","1","Hisp","stem","N","N","78",0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,13,1,11,2,2,3,4,2
"UTXW",91.4,"FR","0","Mixed","med","Other","N","78",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13,1,10,3,5,1,2,2
"UTXW",99.9,"FR","1","Asian","med","N","Y","78",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13,1,11,1,4,3,3,2
"UTXW",87.6,"FR","1","Hisp","stem","N","N","78",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13,1,10,3,3,4,1,2
"UTXW",100.7,"FR","0","Mixed","stem","Y","Y","87",1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,9,1,4,4,1,3
"UTXW",93.9,"FR","0","Other","stem","N","Y","87",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,13,1,9,3,4,4,1,1
"UTXW",84.6,"FR","1","White","other","N","Y","87",1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13,1,9,3,3,4,2,1
"ACUP",73,"JR","1","Other","stem","Other","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,14,1,10,3,5,4,1,1
"ACUP",73.5,"FR","1","White","other","Y","Y","78",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,14,1,12,3,2,2,5,2
"ACUP",94.6,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,14,1,10,3,5,4,1,1
"ACUP",87.2,"FR","0","White","stem","Y","Y","78",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,14,1,12,3,3,3,2,3
"ACUP",86.9,"FR","0","White","med","Other","Y","87",1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,14,1,10,3,4,3,4,0
"ACUP",92.4,"SO","1","White","med","N","Y","87",1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,14,1,10,3,3,4,2,2
"ACUP",92.5,"FR","1","White","med","Other","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,14,1,11,3,3,4,3,1
"ACUP",92.9,"FR","1","White","med","N","Y","78",0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,10,1,4,4,3,2
"TAMSA",109,"FR","1","White","med","N","N","78",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,14,1,12,3,2,3,4,2
"TAMU",87.3,"FR","0","White","med","Other","Y","87",0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,11,2,4,4,2,2
"TAMU",81.8,"FR","0","White","dual","Y","Y","87",1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,14,1,11,3,4,2,3,2
"TAMU",67.7,"FR","0","Mixed","stem","N","Y","78",0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,14,0,11,2,3,3,3,3
"TAMU",78.9,"FR","0","White","other","N","Y","87",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,14,1,12,3,3,3,3,2
"TAMU",84.2,"FR","0","White","stem","N","N","78",1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,14,1,10,2,5,2,5,0
"TAMU",78.9,"FR","1","White","med","N","Y","87",0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,14,1,10,2,3,3,3,3
"TAMU",85.5,"SO","0","White","other","N","Y","78",1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,14,1,11,3,1,4,3,3
"TAMU",75.6,"FR","1","White","med","Y","Y","87",1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,14,1,12,2,2,2,5,3
"TAMU",92.5,"FR","0","Asian","stem","Other","Y","78",0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,14,1,11,1,4,3,3,3
"TAMU",80.1,"FR","0","Hisp","stem","Y","Y","87",0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,14,1,11,2,4,3,3,2
"TAMU",91,"SO","0","White","other","N","Y","87",1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,14,1,12,3,3,2,3,3
"TAMU",75.9,"FR","0","White","stem","Y","Y","78",1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,11,3,3,4,2,2
"TAMU",94.3,"SO","1","White","med","Y","Y","78",1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,14,1,11,3,2,4,2,3
"TAMU",56.2,"FR","0","Hisp","stem","N","Y","78",1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,14,0,11,3,4,2,3,2
"TAMU",78,"FR","1","Mixed","other","N","N","78",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,14,1,13,3,1,3,5,2
"TAMU",75.1,"FR","1","Hisp","stem","N","Y","78",1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,14,1,12,3,0,4,4,3
"TAMU",92.8,"FR","0","White","stem","Y","Y","78",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,14,1,12,2,3,3,3,3
"TAMU",87.9,"FR","0","White","med","Y","Y","78",1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,14,1,11,2,2,4,3,3
"TAMU",86.7,"SO","0","White","med","Other","Y","87",1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,14,1,11,3,2,3,5,1
"TAMU",90,"FR","0","White","med","Y","Y","78",1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,12,3,4,3,2,2
"TAMU",88,"SO","1","Mixed","med","Other","Y","78",1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,14,1,11,1,4,4,2,3
