"school","course","class","gender","ethnic","major","tx_birth","tx_hs","emp_on","emp_off","hrs","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","gp_edu","old_must","mult","div","frac","log_exp","chem"
"TAMU",79.7,"FR","0","Mixed","med","Y","Y","N","N","0","87",1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,14,1,"YY",12,1,2,4,4,3
"TAMU",62.6,"FR","0","Hisp","stem","Y","Y","N","Y","20-29","78",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,"NN",3,1,0,0,1,1
"TAMU",77,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15,1,"NN",12,2,4,4,2,3
"TAMU",87.2,"FR","0","Hisp","stem","Y","Y","N","N","0","87",0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,9,1,"YN",5,0,3,3,1,2
"TAMU",65.2,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,0,"NN",9,3,1,2,2,2
"TAMU",81.1,"FR","1","Asian","med","Y","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15,1,"YY",13,3,4,3,3,2
"TAMU",91.3,"FR","0","White","stem","Y","Y","Y","N","1-10","78",1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,13,1,"NY",11,3,3,2,3,2
"TAMU",79.2,"FR","0","Mixed","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,9,1,"YY",8,3,0,1,4,1
"TAMU",75.6,"SO","1","Hisp","med","Y","Y","N","N","0","78",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,"NN",2,1,1,0,1,0
"TAMU",80,"FR","1","White","dual","Y","Y","N","N","0","87",0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,14,1,"NY",11,2,3,3,3,3
"TAMU",78.7,"SO","0","Mixed","med","Y","Y","N","Y","1-10","87",1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,10,1,"YY",7,3,1,3,2,1
"TAMU",92.6,"FR","1","Other","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,"YY",14,3,2,4,5,3
"TAMU",94.6,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,"YY",15,2,5,4,5,3
"TAMU",69.9,"SO","0","Black","stem","Y","Y","Y","N","11-19","87",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,15,0,"NY",11,2,3,4,4,2
"TAMU",76.8,"FR","1","Other","med","Y","Y","N","N","0","78",0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,11,1,"NN",9,2,0,4,3,2
"TAMU",73.6,"FR","0","White","med","Y","Y","N","N","0","78",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,7,1,"NY",6,1,0,3,1,2
"TAMU",85.9,"SO","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,16,1,"N/A",14,3,3,3,4,3
"TAMU",83.2,"SO","0","White","med","Y","Y","N","N","0","87",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,10,1,"YY",7,0,2,2,3,3
"TAMU",94,"FR","0","White","stem","Y","Y","N","Y","1-10","78",1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,14,1,"YY",11,3,5,2,1,3
"TAMU",84.1,"FR","0","White","med","Y","Y","N","N","20-29","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,14,1,"YY",11,3,4,3,1,3
"TAMU",82,"FR","1","Mixed","med","Y","Y","N","N","0","78",1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,13,1,"NN",11,3,2,3,3,2
"TAMU",87.7,"SO","1","Other","med","Y","Y","N","Y","11-19","87",1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,11,1,"YY",8,3,4,1,2,1
"TAMU",83.8,"FR","0","White","other","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,13,1,"YY",11,3,2,4,1,3
"TAMU",69,"FR","1","White","other","Y","Y","N","N","0","78",1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,10,0,"YY",10,3,2,0,3,2
"TAMU",87.9,"SO","1","Mixed","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10,1,"YY",9,3,2,1,2,2
"TAMU",88.1,"FR","0","White","dual","Y","Y","N","N","0","78",0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,12,1,"NN",9,1,2,4,2,3
"TAMU",96.2,"SO","0","White","med","Y","Y","Y","N","11-19","87",0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,15,1,"YY",12,2,4,4,3,2
"TAMU",85.4,"FR","0","White","stem","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,"NY",13,3,5,4,2,3
"TAMU",77.6,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16,1,"NY",12,3,4,4,3,2
"TAMU",89.4,"FR","1","Asian","med","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"NY",16,3,5,4,5,3
"TAMU",81.8,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,12,1,"YY",12,3,3,2,2,2
"TSU",80.7,"FR","0","Black","med","Y","Y","N","N","0","87",1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,"NY",6,1,2,2,1,0
"TSU",68.5,"FR","0","White","med","Y","N","N","N","0","78",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"YY",2,1,1,0,0,0
"TSU",79.8,"SO","0","White","stem","Y","Y","N","Y","11-19","78",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,"YY",4,1,2,0,1,1
"TSU",82,"SO","0","White","stem","Y","N","N","N","0","78",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,"YY",3,1,0,1,0,1
"TSU",81.6,"JR","0","White","stem","Y","Y","N","Y","20-29","87",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,1,"YY",3,1,0,2,1,0
"TSU",94,"FR","1","Mixed","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"YY",16,3,5,4,5,3
"TSU",74.4,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"NN",2,1,1,0,0,0
"TSU",67.4,"JR","0","Mixed","stem","Y","Y","N","Y","40+","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NN",0,0,0,0,0,0
"TSU",60,"SO","1","White","stem","Y","Y","N","Y","20-29","78",0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,9,0,"YY",5,1,3,2,1,2
"TSU",72.3,"JR","0","Mixed","stem","Y","N","N","Y","20-29","78",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"YY",3,1,1,0,1,0
"TSU",61.5,"JR","0","Mixed","dual","Y","Y","N","Y","1-10","87",1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,"NN",4,1,1,1,2,0
"TSU",61.9,"FR","1","Other","stem","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,9,0,"N/A",8,1,2,2,3,1
"TSU",78.4,"FR","0","Mixed","med","Y","Y","N","Y","20-29","87",1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,7,1,"N/A",6,1,1,3,1,1
"TSU",58.2,"JR","0","Mixed","med","Y","Y","N","Y","20-29","87",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,"YY",1,0,0,2,0,0
"TSU",66,"JR","1","Hisp","stem","Y","Y","N","Y","30-39","87",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,"YY",1,0,1,1,1,0
"TSU",76.2,"FR","0","Black","med","Y","Y","N","N","0","78",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,1,"YY",5,2,1,1,0,2
"TSU",62.6,"FR","0","White","stem","Y","Y","N","Y","11-19","87",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"NY",2,0,0,1,1,0
"TSU",75.3,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,"NN",1,1,0,1,0,0
"TSU",90.5,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,"YY",15,3,5,4,4,3
"TSU",79.1,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14,1,"NN",11,3,1,4,3,3
"TSU",67.4,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,"NY",5,1,2,2,1,0
"TSU",88.9,"FR","0","Mixed","med","Y","Y","N","Y","1-10","78",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,10,1,"YY",7,3,1,4,2,0
"TSU",77.6,"FR","0","White","stem","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,6,1,"NN",5,0,0,3,1,2
"TSU",75.4,"FR","0","White","med","Y","Y","Y","N","11-19","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"YY",2,0,0,0,1,1
"TSU",69.5,"FR","0","White","med","Y","Y","N","Y","11-19","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,"NN",2,0,0,0,0,2
"TSU",80.3,"FR","0","White","stem","Y","Y","N","Y","30-39","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"NY",0,0,0,1,0,0
"TSU",68.4,"FR","0","Hisp","stem","Y","Y","N","N","0","87",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,"N/A",4,3,0,1,1,0
"TSU",75.9,"FR","0","White","med","Y","Y","N","Y","1-10","78",1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,1,"YY",9,3,0,3,2,2
"TSU",90.5,"FR","0","White","med","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,1,"YY",3,1,0,4,0,0
"TSU",75.7,"FR","1","Mixed","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,6,1,"YY",5,1,0,3,2,0
"TSU",69.2,"FR","1","Other","stem","Y","Y","N","N","0","87",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"NY",2,2,0,1,0,0
"TSU",65.7,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,6,0,"N/A",4,1,0,3,2,0
"TSU",71.7,"FR","0","Asian","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,"NY",3,1,0,3,0,0
"TSU",64.9,"JR","0","Hisp","dual","Y","Y","N","Y","30-39","78",1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,9,0,"YY",7,1,2,3,3,0
"TSU",70.7,"SO","1","White","med","Y","Y","N","N","0","87",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,"YY",3,2,0,1,1,0
"TSU",55.6,"FR","0","Mixed","dual","Y","Y","N","N","0","78",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,6,0,"YY",4,0,1,3,1,1
"TSU",88.6,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,7,1,"N/A",7,2,1,2,1,1
"TSU",89.2,"FR","0","Mixed","med","Y","Y","N","N","0","87",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,"YY",6,2,0,2,1,2
"TSU",81.6,"SO","0","White","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"N/A",1,1,0,0,0,0
"TSU",72.2,"SO","0","White","med","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,"YY",3,0,0,3,1,0
"TSU",99.2,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17,1,"YY",15,3,2,4,5,3
"TSU",68.2,"FR","1","White","stem","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"YY",0,0,0,1,0,0
"TSU",95.2,"FR","0","Mixed","stem","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,"N/A",2,1,0,2,0,0
"TSU",73.1,"FR","0","White","other","Y","Y","N","Y","11-19","87",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,"YY",4,1,1,1,0,1
"TSU",60.3,"JR","1","White","other","Y","Y","N","Y","11-19","78",0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,10,0,"NN",7,0,4,2,3,1
"TSU",81.1,"FR","1","Asian","med","Y","Y","N","N","0","78",1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15,1,"YY",11,3,3,4,3,2
"UNTB",49.6,"FR","-1","Black","stem","Y","Y","Y","N","11-19","87",1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,"YY",4,1,1,2,1,0
"UNTB",76.6,"FR","1","Other","stem","Y","N","N","N","11-19","87",1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,9,1,"N/A",8,1,2,2,1,3
"UNTB",67.5,"FR","1","Mixed","stem","Y","N","N","N","0","87",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,0,"NN",3,0,0,2,1,1
"UNTB",70.2,"SO","1","Other","stem","Y","N","N","N","0","78",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,"YY",2,1,0,1,1,0
"UNTB",59.1,"SO","1","Other","stem","Y","N","N","N","0","87",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,0,"NY",12,2,4,3,5,1
"UNTB",87.6,"FR","0","White","med","Y","Y","N","Y","11-19","78",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,5,1,"N/A",4,0,1,3,1,0
"UNTB",69.7,"JR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,"N/A",6,3,1,2,0,0
"UNTB",77.5,"SO","1","Hisp","stem","Y","Y","N","Y","20-29","78",1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,9,1,"NN",7,1,2,2,3,1
"UNTB",92.4,"FR","1","Hisp","stem","Y","Y","Y","N","20-29","87",0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,11,1,"NN",8,0,3,2,3,3
"UNTB",70.9,"JR","1","White","stem","N","Y","N","Y","30-39","78",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,"N/A",3,2,1,0,1,0
"UNTB",66.6,"JR","1","Hisp","med","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15,0,"N/A",13,3,3,3,3,3
"UNTB",89.8,"FR","1","Asian","stem","Y","N","N","N","0","78",1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,"NY",10,3,2,3,2,2
"UNTB",76.3,"FR","1","Hisp","med","Y","Y","N","Y","20-29","78",1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,1,"N/A",9,3,2,2,2,1
"UNTB",60.4,"SO","1","White","stem","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,"N/A",3,0,0,2,1,0
"UNTB",80.5,"FR","1","Hisp","stem","Y","Y","Y","Y","20-29","87",1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,8,1,"NN",6,1,1,4,2,0
"UNTB",85.7,"JR","0","Black","med","Y","Y","N","N","0","78",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,"NY",4,3,1,0,1,0
"UNTB",86.6,"JR","1","White","stem","Y","Y","N","Y","11-19","78",0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15,1,"NN",11,2,5,4,2,2
"UNTB",75.1,"FR","0","White","stem","Y","Y","N","N","0","78",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,6,1,"N/A",4,1,0,2,1,2
"UNTB",68.6,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,7,0,"NY",5,1,2,2,1,1
"UNTB",87,"SO","1","Hisp","stem","N","Y","N","Y","11-19","78",1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8,1,"NN",6,1,1,4,1,1
"UNTB",77.2,"JR","1","White","stem","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15,1,"YY",13,3,4,3,2,3
"UNTB",75.4,"JR","1","Mixed","stem","N","Y","N","Y","40+","87",1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,1,"NY",6,3,1,2,0,1
"UNTB",76.4,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,9,1,"NN",7,3,2,2,0,2
"UNTB",55.2,"FR","1","Hisp","stem","Y","Y","N","N","0","87",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"NN",3,0,2,0,1,0
"UNTB",96.5,"FR","1","Asian","stem","Y","N","N","N","11-19","78",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15,1,"NY",13,3,4,2,3,3
"UNTB",74.8,"JR","0","White","med","Y","Y","N","Y","30-39","87",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,"YY",3,1,1,1,0,0
"UNTB",84.5,"JR","1","White","stem","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,"YY",13,3,5,4,2,3
"UNTB",82.9,"FR","0","Mixed","stem","Y","Y","Y","N","20-29","87",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15,1,"YY",11,3,5,3,1,3
"UNTB",67.6,"FR","1","Black","stem","N","Y","N","Y","0","78",1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15,0,"YY",13,1,3,3,5,3
"UNTB",78.9,"SO","1","Asian","med","Y","Y","N","Y","11-19","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,"NN",9,3,2,3,1,2
"UNTB",76.7,"FR","1","White","med","N","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,"YY",7,3,2,2,1,0
"UNTB",92.4,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"YY",13,2,4,4,4,3
"UNTB",82.4,"FR","1","Mixed","stem","Y","Y","N","Y","20-29","78",1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15,1,"NN",12,3,3,3,3,3
"UNTB",66.1,"FR","0","Mixed","other","Y","Y","N","Y","11-19","87",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,0,"NY",7,3,1,3,0,2
"UNTB",83.8,"JR","1","Mixed","stem","Y","Y","N","Y","11-19","87",1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,1,"YY",7,3,2,2,1,0
"UNTB",98.1,"FR","1","White","stem","Y","Y","N","Y","11-19","78",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,"YY",13,3,4,4,3,3
"UNTB",77.3,"SO","0","White","stem","N","N","N","N","0","78",1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,1,"NN",8,3,2,3,0,1
"UNTB",89.8,"FR","1","White","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,"YY",7,3,2,1,2,0
"UNTB",69.4,"SO","1","Hisp","stem","Y","Y","N","N","0","87",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,"NN",4,1,1,3,0,0
"UNTB",36.1,"FR","0","Hisp","stem","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YY",0,0,0,0,0,0
"UNTB",67.4,"SO","1","Hisp","stem","Y","Y","N","Y","30-39","78",1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,"NN",5,1,1,2,1,0
"UNTB",80.8,"FR","1","Black","stem","Y","Y","N","Y","11-19","87",1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,"NY",5,2,0,2,1,0
"UNTB",76.6,"SO","1","White","stem","Y","Y","N","Y","30-39","78",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,1,"N/A",3,0,0,2,0,2
"UNTB",70.6,"JR","1","Hisp","stem","N","Y","N","N","0","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"NN",0,0,1,0,0,0
"UNTB",72.2,"JR","0","Hisp","med","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,1,"NN",3,0,0,1,2,1
"UNTB",40.5,"FR","0","Black","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"N/A",1,1,0,0,0,0
"UNTB",48.3,"JR","1","Hisp","stem","Y","Y","N","Y","20-29","87",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,"NN",3,1,1,1,1,0
"UNTB",79.9,"FR","0","White","stem","Y","Y","N","N","0","87",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,7,1,"NN",6,1,1,2,1,2
"UNTB",85.1,"SO","1","White","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,"YY",1,1,0,1,0,0
"UNTB",54.9,"SO","1","White","stem","Y","Y","N","N","0","87",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16,0,"YY",12,2,5,4,3,2
"UNTB",80.8,"SR","0","White","stem","N","Y","N","N","0","87",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,1,"N/A",4,1,1,4,0,0
"UNTB",78,"FR","0","Asian","stem","Y","N","N","N","0","78",1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,14,1,"NN",11,3,5,2,3,1
"UNTB",45.4,"FR","1","Black","med","Y","Y","N","N","0","78",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,"N/A",5,2,0,1,0,2
"UNTB",81.8,"FR","0","Black","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,"NN",3,1,0,2,0,0
"UNTB",41.1,"SO","0","White","stem","Y","Y","N","Y","40+","78",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,"N/A",2,1,2,2,0,0
"UNTB",90.3,"FR","1","Black","stem","Y","Y","N","Y","11-19","78",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,"N/A",10,3,3,3,1,3
"UNTB",77.3,"SR","0","White","other","N","Y","N","N","0","78",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,9,1,"YY",8,3,2,1,2,1
"UNTB",88.3,"SO","1","Black","med","Y","Y","N","N","0","78",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,"YY",10,3,3,3,1,3
"UNTB",67.8,"SO","0","Asian","med","Y","Y","N","N","0","78",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,"NY",3,0,1,1,0,2
"UNTB",79.8,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,9,1,"YY",9,3,1,2,2,1
"UNTB",90.1,"FR","0","Asian","stem","Y","Y","N","N","0","78",1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,9,1,"NY",7,1,3,2,1,2
"UNTB",85.8,"SO","1","Hisp","stem","Y","Y","N","N","0","78",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13,1,"NN",11,2,3,3,4,1
"UNTB",76.7,"FR","1","Mixed","med","Y","Y","N","N","0","87",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,"YY",2,1,0,1,1,0
"UNTB",92.2,"SO","1","Mixed","stem","Y","Y","N","Y","11-19","78",1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1,"N/A",7,3,1,1,2,1
"UNTB",62.2,"FR","0","Mixed","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,9,0,"NY",6,3,2,3,1,0
