"school","course","class","gender","ethnic","major","zip","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc"
"TSU",66,"JR","1","Hisp","stem","75","Y","Y","N","Y","30-39","87",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,4,0,2,2
"TSU",76.2,"FR","0","Black","med","77","Y","Y","N","N","0","78",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1
"TSU",62.6,"FR","0","White","stem","78","N","Y","N","Y","11-19","87",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"TSU",75.3,"FR","0","Hisp","med","77","N","N","N","N","0","87",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0
"TSU",90.5,"FR","1","White","stem","78","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"TSU",79.1,"FR","0","Hisp","stem","79","N","N","N","N","0","78",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
"TSU",67.4,"FR","1","Hisp","stem","78","N","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,1,0,0,1,0,0,5,0,3,2
"TSU",88.9,"FR","0","Mixed","med","78","Y","Y","N","Y","1-10","78",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,10,1,1,1,1,0,1,0,0,0,1,0,0,6,1,2,4
"TSU",77.6,"FR","0","White","stem","75","N","N","N","N","0","87",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,6,1,1,1,1,0,1,0,0,1,1,0,1,8,1,3,5
"TSU",75.4,"FR","0","White","med","75","Y","Y","Y","N","11-19","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,4,1,3,1
"TSU",69.5,"FR","0","White","med","75","N","N","N","Y","11-19","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,1,0,1,5,0,3,2
"TSU",80.3,"FR","0","White","stem","76","N","Y","N","Y","30-39","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,6,1,4,2
"TSU",68.4,"FR","0","Hisp","stem","77","DK","Y","N","N","0","87",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,4,0,2,2
"TSU",75.9,"FR","0","White","med","78","Y","Y","N","Y","1-10","78",1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,1,1,1,0,0,1,0,0,0,0,0,4,1,2,2
"TSU",90.5,"FR","0","White","med","77","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,1,1,1,0,1,0,1,0,1,1,0,0,7,1,5,2
"TSU",75.7,"FR","1","Mixed","stem","78","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,1,4,1,2,2
"TSU",69.2,"FR","1","Other","stem","79","N","Y","N","N","0","87",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TSU",65.7,"FR","0","Hisp","med","77","DK","Y","N","N","0","78",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TSU",71.7,"FR","0","Asian","med","75","N","Y","N","N","0","78",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,1,0,1,5,1,1,4
"TSU",64.9,"JR","0","Hisp","dual","78","Y","Y","N","Y","30-39","78",1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,9,1,0,1,1,0,0,1,0,0,1,0,0,5,0,3,2
"TSU",70.7,"SO","1","White","med","77","Y","Y","N","N","0","87",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,1,1,0,1,0,0,0,0,0,0,4,1,2,2
"TSU",55.6,"FR","0","Mixed","dual","77","Y","Y","N","N","0","78",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,1,0,0,1,0,1,4,0,2,2
"TSU",88.6,"FR","0","Hisp","med","78","DK","Y","N","N","0","87",1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,1,6,1,3,3
"TSU",89.2,"FR","0","Mixed","med","78","Y","Y","N","N","0","87",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,1,1,1,1,1,1,0,0,0,1,0,8,1,5,3
"TSU",81.6,"SO","0","White","med","","DK","","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,1,3,0
"TSU",72.2,"SO","0","White","med","77","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,3,1,2,1
"TSU",99.2,"FR","0","White","stem","78","Y","Y","N","N","0","87",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4
"TSU",68.2,"FR","1","White","stem","78","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4,0,3,1
"TSU",95.2,"FR","0","Mixed","stem","78","DK","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,1,1,6,1,4,2
"TSU",73.1,"FR","0","White","other","77","Y","Y","N","Y","11-19","87",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,1,0,0,0,0,1,0,1,6,1,3,3
"TSU",60.3,"JR","1","White","other","77","N","N","N","Y","11-19","78",0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,10,0,0,1,0,0,0,1,0,1,0,0,1,4,0,3,1
"TSU",81.1,"FR","1","Asian","med","77","Y","Y","N","N","0","78",1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,0,0,0,0,1,0,1,6,1,2,4
"UNT",49.6,"FR","-1","Black","stem","77","Y","Y","Y","N","11-19","87",1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0
"UNT",76.6,"FR","1","Other","stem","","DK","Y","N","N","11-19","87",1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,9,1,1,1,0,1,0,1,0,0,1,0,1,7,1,4,3
"UNT",67.5,"FR","1","Mixed","stem","Oman","N","N","N","N","0","87",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,1,0,0,0,1,0,1,0,0,1,1,1,6,0,4,2
"UNT",70.2,"SO","1","Other","stem","31","Y","Y","N","N","0","78",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,1,0,0,1,0,0,6,1,3,3
"UNT",59.1,"SO","1","Other","stem","31","N","Y","N","N","0","87",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,0,1,0,1,1,1,1,0,0,1,1,1,8,0,3,5
"UNT",87.6,"FR","0","White","med","78","DK","Y","N","Y","11-19","78",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,5,1,1,1,0,1,0,1,0,0,0,0,0,5,1,4,1
"UNT",69.7,"JR","1","Hisp","stem","76","DK","Y","N","N","0","78",1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1,2
"UNT",77.5,"SO","1","Hisp","stem","75","N","N","N","Y","20-29","78",1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,9,1,1,1,1,0,0,0,0,1,0,0,0,5,1,3,2
"UNT",92.4,"FR","1","Hisp","stem","77","N","N","Y","N","20-29","87",0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,11,0,1,1,1,1,1,1,0,1,0,1,0,8,1,5,3
"UNT",70.9,"JR","1","White","stem","76","DK","N","N","Y","30-39","78",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,1,0,0,0,0,4,1,1,3
"UNT",66.6,"JR","1","Hisp","med","","DK","Y","N","Y","20-29","87",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15,1,1,1,0,1,0,1,0,1,0,1,0,7,0,6,1
"UNT",89.8,"FR","1","Asian","stem","44","N","Y","N","N","0","78",1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,0,1,1,0,0,1,0,1,0,1,0,6,1,5,1
"UNT",76.3,"FR","1","Hisp","med","75","DK","Y","N","Y","20-29","78",1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,1,1,1,1,1,0,1,0,1,1,0,1,9,1,5,4
"UNT",60.4,"SO","1","White","stem","75","DK","Y","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,1,0,1,1,1,1,9,0,4,5
"UNT",80.5,"FR","1","Hisp","stem","76","N","N","Y","Y","20-29","87",1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,8,1,0,0,1,0,1,1,0,0,0,0,1,5,1,2,3
"UNT",85.7,"JR","0","Black","med","75","N","Y","N","N","0","78",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4
"UNT",86.6,"JR","1","White","stem","75","N","n","N","Y","11-19","78",0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9,1,5,4
"UNT",75.1,"FR","0","White","stem","75","DK","N","N","N","0","78",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,6,1,1,0,0,1,0,1,1,1,0,1,1,8,1,5,3
"UNT",68.6,"FR","0","Hisp","med","79","N","Y","N","N","0","87",1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,7,0,0,1,1,0,0,1,0,1,1,1,0,6,0,4,2
"UNT",87,"SO","1","Hisp","stem","76","N","N","N","Y","11-19","78",1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8,1,0,1,1,1,0,1,0,1,0,1,1,8,1,6,2
"UNT",77.2,"JR","1","White","stem","77","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15,1,1,1,1,0,1,1,0,0,1,1,1,9,1,4,5
"UNT",75.4,"JR","1","Mixed","stem","76","N","Y","N","Y","40+","87",1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,1,0,0,0,4,1,2,2
"UNT",76.4,"FR","0","Hisp","stem","75","N","N","N","N","0","78",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,9,1,0,1,0,1,1,1,0,1,0,1,0,7,1,6,1
"UNT",55.2,"FR","1","Hisp","stem","76","N","N","N","N","0","87",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,5,0,3,2
"UNT",96.5,"FR","1","Asian","stem","Taiwan","N","Y","N","N","11-19","78",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15,0,1,1,1,1,1,1,0,0,1,1,1,9,1,4,5
"UNT",74.8,"JR","0","White","med","75","Y","Y","N","Y","30-39","87",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,1,0,5,1,3,2
"UNT",84.5,"JR","1","White","stem","75","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UNT",82.9,"FR","0","Mixed","stem","76","Y","Y","Y","N","20-29","87",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15,1,1,0,1,1,1,1,0,1,1,1,0,9,1,5,4
"UNT",67.6,"FR","1","Black","stem","77","Y","Y","N","Y","0","78",1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15,0,1,1,1,0,0,0,0,0,1,1,0,5,0,2,3
"UNT",78.9,"SO","1","Asian","med","75","N","N","N","Y","11-19","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,0,1,1,1,0,8,1,5,3
"UNT",76.7,"FR","1","White","med","75","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1,1,0,1,1,0,6,1,3,3
"UNT",92.4,"FR","1","White","stem","78","Y","Y","N","N","0","78",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,0,0,1,0,0,1,1,0,7,1,4,3
"UNT",82.4,"FR","1","Mixed","stem","75","N","N","N","Y","20-29","78",1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4
"UNT",66.1,"FR","0","Mixed","other","75","N","Y","N","Y","11-19","87",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,0,0,1,0,1,1,1,1,8,0,4,4
"UNT",83.8,"JR","1","Mixed","stem","75","Y","Y","N","Y","11-19","87",1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,0,1,1,0,0,1,0,0,1,1,0,1,6,1,2,4
"UNT",98.1,"FR","1","White","stem","76","Y","Y","N","Y","11-19","78",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,0,11,1,6,5
"UNT",77.3,"SO","0","White","stem","96","N","N","N","N","0","78",1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,1,0,0,1,0,0,0,0,1,3,1,1,2
"UNT",89.8,"FR","1","White","med","78","Y","Y","N","N","0","87",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,1,0,0,1,0,1,1,1,1,9,1,5,4
"UNT",69.4,"SO","1","Hisp","stem","78","N","N","N","N","0","87",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,7,0,6,1
"UNT",36.1,"FR","0","Hisp","stem","75","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1
"UNT",67.4,"SO","1","Hisp","stem","75","N","N","N","Y","30-39","78",1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,1,4,0,2,2
"UNT",80.8,"FR","1","Black","stem","75","N","Y","N","Y","11-19","87",1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,1,0,1,0,0,0,5,1,2,3
"UNT",76.6,"SO","1","White","stem","76","DK","Y","N","Y","30-39","78",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,0,1,1,0,0,0,1,0,0,1,1,1,6,1,3,3
"UNT",70.6,"JR","1","Hisp","stem","77","N","N","N","N","0","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,9,1,5,4
"UNT",72.2,"JR","0","Hisp","med","78","N","N","N","N","0","87",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,2
"UNT",40.5,"FR","0","Black","med","78","DK","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1
"UNT",48.3,"JR","1","Hisp","stem","78","N","N","N","Y","20-29","87",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,1,0,1,0,1,0,5,0,4,1
"UNT",79.9,"FR","0","White","stem","78","N","N","N","N","0","87",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,7,1,1,1,1,0,1,1,0,1,1,1,0,9,1,5,4
"UNT",85.1,"SO","1","White","med","79","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,0,1,1,0,6,1,3,3
"UNT",54.9,"SO","1","White","stem","76","Y","Y","N","N","0","87",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16,1,1,0,1,0,1,1,1,1,0,1,1,9,0,4,5
"UNT",80.8,"SR","0","White","stem","","DK","N","N","N","0","87",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,1,1,0,1,0,0,1,0,1,1,1,0,7,1,4,3
"UNT",78,"FR","0","Asian","stem","73","N","N","N","N","0","78",1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,14,1,1,0,1,0,0,1,0,0,1,1,0,6,1,3,3
"UNT",45.4,"FR","1","Black","med","76","DK","Y","N","N","0","78",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,1,0,1,0,1,0,0,1,5,0,3,2
"UNT",81.8,"FR","0","Black","med","75","N","N","N","N","0","78",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,1,0,1,0,1,0,6,1,5,1
"UNT",41.1,"SO","0","White","stem","76","DK","Y","N","Y","40+","78",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,1,1,0,1,1,0,1,0,0,1,8,0,4,4
"UNT",90.3,"FR","1","Black","stem","75","DK","Y","N","Y","11-19","78",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13,1,1,1,1,0,1,1,0,1,1,1,0,9,1,5,4
"UNT",77.3,"SR","0","White","other","75","Y","Y","N","N","0","78",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,9,1,1,0,1,0,1,1,0,1,1,0,1,8,1,3,5
"UNT",88.3,"SO","1","Black","med","75","Y","Y","N","N","0","78",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,1,1,1,0,0,1,0,0,0,1,1,7,1,4,3
"UNT",67.8,"SO","0","Asian","med","77","N","Y","N","N","0","78",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,1,1,0,0,5,0,2,3
"UNT",79.8,"FR","1","White","stem","78","Y","Y","N","N","0","78",1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,9,0,1,1,1,0,0,1,0,1,0,0,1,6,1,3,3
"UNT",90.1,"FR","0","Asian","stem","75","N","Y","N","N","0","78",1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,9,1,1,1,1,0,0,1,0,0,0,1,1,7,1,4,3
"UNT",85.8,"SO","1","Hisp","stem","76","N","N","N","N","0","78",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,0,0,1,1,6,1,5,1
"UNT",76.7,"FR","1","Mixed","med","75","Y","Y","N","N","0","87",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,0,1,1,1,0,7,1,5,2
"UNT",92.2,"SO","1","Mixed","stem","75","DK","Y","N","Y","11-19","78",1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1,1,1,0,1,0,1,0,0,1,1,0,7,1,5,2
"UNT",62.2,"FR","0","Mixed","stem","75","N","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,9,0,0,1,1,0,0,1,0,0,0,1,0,4,0,3,1
"UNT",91.7,"FR","0","Hisp","med","75","N","N","N","Y","1-10","78",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,0,1,1,0,0,8,1,5,3
"UNT",48.9,"FR","0","Hisp","med","76","N","Y","N","Y","11-19","87",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,0,1,1,0,0,4,0,2,2
"UNT",80.8,"JR","1","Other","stem","75","N","N","N","Y","40+","78",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,10,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",86.8,"JR","1","Mixed","med","78","DK","Y","N","Y","30-39","78",1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,10,1,1,1,1,0,0,1,0,1,0,1,1,8,1,5,3
"UNT",74.8,"FR","1","Mixed","stem","76","Y","Y","N","Y","30-39","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17,0,1,1,0,1,0,1,0,0,1,0,1,6,1,3,3
"UNT",87.6,"SR","1","Hisp","stem","76","N","N","N","Y","20-29","78",1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,10,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",52.2,"JR","1","Hisp","stem","75","N","N","N","Y","40+","87",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"UNT",81.9,"FR","1","White","stem","76","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,1,1,0,1,1,0,0,0,0,1,1,7,1,4,3
"UNT",59.1,"FR","1","White","med","75","Y","Y","Y","N","11-19","87",0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1
"UNT",87.3,"FR","0","White","med","76","N","Y","N","N","0","78",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,1,1,0,1,8,1,4,4
"UNT",81.6,"FR","0","Other","med","76","DK","Y","N","Y","1-10","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,1,0,1,0,0,0,1,0,3,1,3,0
"UNT",73.9,"FR","1","Hisp","stem","75","N","Y","N","N","11-19","87",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,1,0,1,0,1,0,0,1,7,1,4,3
"UNT",77.3,"FR","1","Hisp","med","75","N","N","N","Y","20-29","78",1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,10,1,0,1,1,1,0,1,0,0,1,1,1,8,1,5,3
"UNT",80.4,"FR","1","White","stem","75","N","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16,1,1,1,1,0,1,1,0,0,1,1,1,9,1,4,5
"UNT",29.5,"FR","1","Black","stem","76","N","N","Y","N","11-19","78",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,2
"UNT",71.4,"FR","0","Asian","stem","77","N","Y","Y","N","11-19","87",0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,7,1,1,1,0,1,1,1,0,1,1,1,0,9,1,6,3
"UNT",57.1,"FR","0","Asian","med","76","N","N","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,4,0,3,1
"UNT",66.5,"FR","0","White","med","76","Y","Y","N","Y","20-29","78",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,1,0,1,1,1,1,7,0,3,4
"UNT",86,"FR","0","White","stem","75","DK","Y","N","N","0","87",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,14,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",94.4,"FR","1","Hisp","stem","75","N","N","N","N","0","78",1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12,1,1,1,0,1,0,1,0,0,1,1,1,8,1,5,3
"UNT",88.8,"FR","1","Mixed","stem","76","Y","Y","N","N","0","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,0,1,1,0,1,10,1,5,5
"UNT",72.6,"FR","1","Asian","stem","75","N","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4
"UNT",45.9,"SO","1","Hisp","stem","75","N","N","N","N","0","78",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1
"UNT",85.6,"SO","0","White","stem","77","Y","Y","Y","N","11-19","87",0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,10,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UNT",65.8,"SO","1","White","stem","76","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,6,0,3,3
"UNT",68.5,"FR","1","White","stem","76","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,10,0,5,5
